,Station,Year,Month,Day,Julian,Min.Temp,Max.Temp,radiation,total_pp,Precip.,wind.speed,vap,co2,Date,GDD,GDDcum,precip_cum,rad_cum,GDDcum_gs,precip_gs,rad_gs
6826,SUMMERSIDE,2017,9,13,256,7.9,25.7,18.8,-999.9,0,11.5,14.5,330,2017-09-13,11.8,1510.4,521.2,3693.8,1465.9,330.6,2550.7
6827,SUMMERSIDE,2017,9,14,257,14,25.9,15.2,-999.9,0,15.3,17.5,330,2017-09-14,14.95,1525.35,521.2,3709,1480.85,330.6,2565.9
6828,SUMMERSIDE,2017,9,15,258,11.5,19,11.9,-999.9,0,13.2,13.1,330,2017-09-15,10.25,1535.6,521.2,3720.9,1491.1,330.6,2577.8
6829,SUMMERSIDE,2017,9,16,259,13.6,24.7,14.4,-999.9,0,18.6,19.1,330,2017-09-16,14.15,1549.75,521.2,3735.3,1505.25,330.6,2592.2
6830,SUMMERSIDE,2017,9,17,260,13.1,17.6,9.1,-999.9,0,8.6,14.4,330,2017-09-17,10.35,1560.1,521.2,3744.4,1515.6,330.6,2601.3
6831,SUMMERSIDE,2017,9,18,261,14.2,20.2,10.3,-999.9,0,11.2,17.9,330,2017-09-18,12.2,1572.3,521.2,3754.7,1527.8,330.6,2611.6
6832,SUMMERSIDE,2017,9,19,262,17,20.4,7.7,-999.9,0,12.7,19.6,330,2017-09-19,13.7,1586,521.2,3762.4,1541.5,330.6,2619.3
6833,SUMMERSIDE,2017,9,20,263,13.3,23.8,13.4,-999.9,0,14.2,19.4,330,2017-09-20,13.55,1599.55,521.2,3775.8,1555.05,330.6,2632.7
6834,SUMMERSIDE,2017,9,21,264,5.4,18.6,14.8,-999.9,0,18.8,10.6,330,2017-09-21,7,1606.55,521.2,3790.6,1562.05,330.6,2647.5
6835,SUMMERSIDE,2017,9,22,265,3.6,20.1,16.4,-999.9,0,4.9,11,330,2017-09-22,6.85,1613.4,521.2,3807,1568.9,330.6,2663.9
6836,SUMMERSIDE,2017,9,23,266,11.4,26.5,15.5,-999.9,0,16.8,15.3,330,2017-09-23,13.95,1627.35,521.2,3822.5,1582.85,330.6,2679.4
6837,SUMMERSIDE,2017,9,24,267,8.5,21.6,14.3,-999.9,0,9.2,13.9,330,2017-09-24,10.05,1637.4,521.2,3836.8,1592.9,330.6,2693.7
6838,SUMMERSIDE,2017,9,25,268,11.3,21.8,12.6,-999.9,0,12.7,15.1,330,2017-09-25,11.55,1648.95,521.2,3849.4,1604.45,330.6,2706.3
6839,SUMMERSIDE,2017,9,26,269,13.3,29.4,15.5,-999.9,0,23.6,20.6,330,2017-09-26,16.35,1665.3,521.2,3864.9,1620.8,330.6,2721.8
6840,SUMMERSIDE,2017,9,27,270,11.4,20.8,11.7,-999.9,37.1,18.6,16.6,330,2017-09-27,11.1,1676.4,558.3,3876.6,1631.9,367.7,2733.5
6841,SUMMERSIDE,2017,9,28,271,17.1,20.6,7,-999.9,9.2,16.3,15.1,330,2017-09-28,13.85,1690.25,567.5,3883.6,1645.75,376.9,2740.5
6842,SUMMERSIDE,2017,9,29,272,7,11.7,8.1,-999.9,0.2,22,8.9,330,2017-09-29,4.35,1694.6,567.7,3891.7,1650.1,377.1,2748.6
6843,SUMMERSIDE,2017,9,30,273,1.7,12,11.8,-999.9,0,13,7.6,330,2017-09-30,1.85,1696.45,567.7,3903.5,1651.95,377.1,2760.4
6844,SUMMERSIDE,2017,10,1,274,5.7,16.7,12,-999.9,0,19.1,9.5,330,2017-10-01,6.2,1702.65,567.7,3915.5,1658.15,377.1,2772.4
6845,SUMMERSIDE,2017,10,2,275,6,11,8,-999.9,0,25,7.7,330,2017-10-02,3.5,1706.15,567.7,3923.5,1661.65,377.1,2780.4
6846,SUMMERSIDE,2017,10,3,276,3.4,12.8,10.9,-999.9,0,13,8.2,330,2017-10-03,3.1,1709.25,567.7,3934.4,1664.75,377.1,2791.3
6847,SUMMERSIDE,2017,10,4,277,10.7,20.9,11.2,-999.9,0,27.1,14.5,330,2017-10-04,10.8,1720.05,567.7,3945.6,1675.55,377.1,2802.5
6848,SUMMERSIDE,2017,10,5,278,9.6,18.6,10.4,-999.9,1.2,17.8,12.7,330,2017-10-05,9.1,1729.15,568.9,3956,1684.65,378.3,2812.9
6849,SUMMERSIDE,2017,10,6,279,5.7,16.8,11.4,-999.9,0,12.3,9.9,330,2017-10-06,6.25,1735.4,568.9,3967.4,1690.9,378.3,2824.3
6850,SUMMERSIDE,2017,10,7,280,2.6,17.8,13.1,-999.9,0,14.2,9.3,330,2017-10-07,5.2,1740.6,568.9,3980.5,1696.1,378.3,2837.4
6851,SUMMERSIDE,2017,10,8,281,15.6,21.2,7.9,-999.9,3.5,34,18.2,330,2017-10-08,13.4,1754,572.4,3988.4,1709.5,381.8,2845.3
6852,SUMMERSIDE,2017,10,9,282,14,20.6,8.4,-999.9,21,10.9,17.5,330,2017-10-09,12.3,1766.3,593.4,3996.8,1721.8,402.8,2853.7
6853,SUMMERSIDE,2017,10,10,283,12,21.1,9.8,-999.9,7.4,13.8,17.7,330,2017-10-10,11.55,1777.85,600.8,4006.6,1733.35,410.2,2863.5
6854,SUMMERSIDE,2017,10,11,284,4.8,13.1,9.2,-999.9,0,16.5,8.1,330,2017-10-11,3.95,1781.8,600.8,4015.8,1737.3,410.2,2872.7
6855,SUMMERSIDE,2017,10,12,285,1,11,10,-999.9,0,12.6,6.5,330,2017-10-12,1,1782.8,600.8,4025.8,1738.3,410.2,2882.7
6856,SUMMERSIDE,2017,10,13,286,-0.8,12.4,11.3,-999.9,0,11.8,6.4,330,2017-10-13,0.8,1783.6,600.8,4037.1,1739.1,410.2,2894
6857,SUMMERSIDE,2017,10,14,287,9.2,16.3,8.2,-999.9,0,25.1,12.3,330,2017-10-14,7.75,1791.35,600.8,4045.3,1746.85,410.2,2902.2
6858,SUMMERSIDE,2017,10,15,288,8,17.9,9.5,-999.9,0,20.3,13,330,2017-10-15,7.95,1799.3,600.8,4054.8,1754.8,410.2,2911.7
6859,SUMMERSIDE,2017,10,16,289,5.5,17.4,10.3,-999.9,0.4,26.5,10.8,330,2017-10-16,6.45,1805.75,601.2,4065.1,1761.25,410.6,2922
6860,SUMMERSIDE,2017,10,17,290,0.6,9.3,8.7,-999.9,0,14.8,6.3,330,2017-10-17,0,1805.75,601.2,4073.8,1761.25,410.6,2930.7
6861,SUMMERSIDE,2017,10,18,291,0.7,14.9,10.9,-999.9,0,21.2,6.9,330,2017-10-18,2.8,1808.55,601.2,4084.7,1764.05,410.6,2941.6
6862,SUMMERSIDE,2017,10,19,292,0.4,18.3,12.1,-999.9,0,21.5,8.3,330,2017-10-19,4.35,1812.9,601.2,4096.8,1768.4,410.6,2953.7
6863,SUMMERSIDE,2017,10,20,293,7.8,16.1,8.1,-999.9,0,25.5,8.7,330,2017-10-20,6.95,1819.85,601.2,4104.9,1775.35,410.6,2961.8
6864,SUMMERSIDE,2017,10,21,294,-0.4,10.6,9.2,-999.9,0,18.7,5.9,330,2017-10-21,0.1,1819.95,601.2,4114.1,1775.45,410.6,2971
6865,SUMMERSIDE,2017,10,22,295,-0.5,8,8,-999.9,0,11.6,6.2,330,2017-10-22,0,1819.95,601.2,4122.1,1775.45,410.6,2979
6866,SUMMERSIDE,2017,10,23,296,2.2,16.9,10.4,-999.9,0,16.6,9.7,330,2017-10-23,4.55,1824.5,601.2,4132.5,1780,410.6,2989.4
6867,SUMMERSIDE,2017,10,24,297,11.3,21.4,8.5,-999.9,0,19.2,15.9,330,2017-10-24,11.35,1835.85,601.2,4141,1791.35,410.6,2997.9
6868,SUMMERSIDE,2017,10,25,298,14.7,22.2,7.2,-999.9,0,28.5,18,330,2017-10-25,13.45,1849.3,601.2,4148.2,1804.8,410.6,3005.1
6869,SUMMERSIDE,2017,10,26,299,16.9,22.8,6.3,-999.9,8.5,35.1,18.1,330,2017-10-26,14.85,1864.15,609.7,4154.5,1819.65,419.1,3011.4
6870,SUMMERSIDE,2017,10,27,300,6.7,17.9,8.6,-999.9,0,26.8,10.9,330,2017-10-27,7.3,1871.45,609.7,4163.1,1826.95,419.1,3020
6871,SUMMERSIDE,2017,10,28,301,4.6,13.2,7.4,-999.9,0,8.4,9.2,330,2017-10-28,3.9,1875.35,609.7,4170.5,1830.85,419.1,3027.4
6872,SUMMERSIDE,2017,10,29,302,6.8,16.4,7.7,-999.9,0,12.5,11.1,330,2017-10-29,6.6,1881.95,609.7,4178.2,1837.45,419.1,3035.1
6873,SUMMERSIDE,2017,10,30,303,10.4,17.9,6.7,-999.9,3.4,34.9,13.9,330,2017-10-30,9.15,1891.1,613.1,4184.9,1846.6,422.5,3041.8
6874,SUMMERSIDE,2017,10,31,304,7.8,14.9,6.4,-999.9,0,28.9,9.6,330,2017-10-31,6.35,1897.45,613.1,4191.3,1852.95,422.5,3048.2
6875,SUMMERSIDE,2017,11,1,305,-0.7,9.7,7.7,-999.9,0.2,16,5.3,330,2017-11-01,0,1897.45,613.3,4199,1852.95,422.7,3055.9
6876,SUMMERSIDE,2017,11,2,306,0.1,13.5,8.6,-999.9,1.2,15.8,7.5,330,2017-11-02,1.8,1899.25,614.5,4207.6,1854.75,423.9,3064.5
6877,SUMMERSIDE,2017,11,3,307,7.6,18.8,7.8,-999.9,15.4,28.4,13.1,330,2017-11-03,8.2,1907.45,629.9,4215.4,1862.95,439.3,3072.3
6878,SUMMERSIDE,2017,11,4,308,-0.8,8.2,6.9,-999.9,0,26.9,5,330,2017-11-04,0,1907.45,629.9,4222.3,1862.95,439.3,3079.2
6879,SUMMERSIDE,2017,11,5,309,-3.9,10.4,8.5,-999.9,0,17,5.3,330,2017-11-05,0,1907.45,629.9,4230.8,1862.95,439.3,3087.7
6880,SUMMERSIDE,2017,11,6,310,4.4,18.2,8.3,-999.9,27.7,35.4,11.8,330,2017-11-06,6.3,1913.75,657.6,4239.1,1869.25,467,3096
6881,SUMMERSIDE,2017,11,7,311,1.7,6.3,4.7,-999.9,2.1,15.9,6.5,330,2017-11-07,0,1913.75,659.7,4243.8,1869.25,469.1,3100.7
6882,SUMMERSIDE,2017,11,8,312,0.4,5.2,4.7,-999.9,0,15.4,5.2,330,2017-11-08,0,1913.75,659.7,4248.5,1869.25,469.1,3105.4
6883,SUMMERSIDE,2017,11,9,313,0.8,5.1,4.4,-999.9,0,10,5.4,330,2017-11-09,0,1913.75,659.7,4252.9,1869.25,469.1,3109.8
6884,SUMMERSIDE,2017,11,10,314,-5.3,10.8,8.4,-999.9,5.9,27.8,5.6,330,2017-11-10,0,1913.75,665.6,4261.3,1869.25,475,3118.2
6885,SUMMERSIDE,2017,11,11,315,-6.2,1.8,5.9,-999.9,0,29,3,330,2017-11-11,0,1913.75,665.6,4267.2,1869.25,475,3124.1
6886,SUMMERSIDE,2017,11,12,316,-8.3,0.5,6.1,-999.9,0,7.1,3.2,330,2017-11-12,0,1913.75,665.6,4273.3,1869.25,475,3130.2
6887,SUMMERSIDE,2017,11,13,317,-7.7,3.7,6.8,-999.9,0,5,3.7,330,2017-11-13,0,1913.75,665.6,4280.1,1869.25,475,3137
6888,SUMMERSIDE,2017,11,14,318,0.3,4.2,3.9,-999.9,0,24.6,5.1,330,2017-11-14,0,1913.75,665.6,4284,1869.25,475,3140.9
6889,SUMMERSIDE,2017,11,15,319,0,3.1,3.5,-999.9,0,12.8,4.8,330,2017-11-15,0,1913.75,665.6,4287.5,1869.25,475,3144.4
6890,SUMMERSIDE,2017,11,16,320,0,6.5,5,-999.9,3.8,16.1,6,330,2017-11-16,0,1913.75,669.4,4292.5,1869.25,478.8,3149.4
6891,SUMMERSIDE,2017,11,17,321,0.7,8.1,5.2,-999.9,6,30.4,7.7,330,2017-11-17,0,1913.75,675.4,4297.7,1869.25,484.8,3154.6
6892,SUMMERSIDE,2017,11,18,322,-1.2,3.1,3.9,-999.9,0,24.1,5.3,330,2017-11-18,0,1913.75,675.4,4301.6,1869.25,484.8,3158.5
6893,SUMMERSIDE,2017,11,19,323,-0.1,14.4,7.2,-999.9,9.9,24.9,9.2,330,2017-11-19,2.15,1915.9,685.3,4308.8,1871.4,494.7,3165.7
6894,SUMMERSIDE,2017,11,20,324,-5.1,4.4,5.7,-999.9,0,31,4.1,330,2017-11-20,0,1915.9,685.3,4314.5,1871.4,494.7,3171.4
6895,SUMMERSIDE,2017,11,21,325,-7.2,5.9,6.6,-999.9,0,25.3,4.2,330,2017-11-21,0,1915.9,685.3,4321.1,1871.4,494.7,3178
6896,SUMMERSIDE,2017,11,22,326,2.1,12.1,5.7,-999.9,26.1,19.1,9.1,330,2017-11-22,2.1,1918,711.4,4326.8,1873.5,520.8,3183.7
6897,SUMMERSIDE,2017,11,23,327,-2.7,5.3,5.1,-999.9,16.1,32.3,5.7,330,2017-11-23,0,1918,727.5,4331.9,1873.5,536.9,3188.8
6898,SUMMERSIDE,2017,11,24,328,-2.5,4.2,4.6,-999.9,0,17.7,4.8,330,2017-11-24,0,1918,727.5,4336.5,1873.5,536.9,3193.4
6899,SUMMERSIDE,2017,11,25,329,4.1,12.7,5.2,-999.9,0,25.2,8.5,330,2017-11-25,3.4,1921.4,727.5,4341.7,1876.9,536.9,3198.6
6900,SUMMERSIDE,2017,11,26,330,-2.6,7.1,5.4,-999.9,0.7,15.5,6.8,330,2017-11-26,0,1921.4,728.2,4347.1,1876.9,537.6,3204
6901,SUMMERSIDE,2017,11,27,331,-5.7,-1.7,3.4,-999.9,0.2,26.2,3.3,330,2017-11-27,0,1921.4,728.4,4350.5,1876.9,537.8,3207.4
6902,SUMMERSIDE,2017,11,28,332,-6.3,1.4,4.7,-999.9,0,19.5,3.7,330,2017-11-28,0,1921.4,728.4,4355.2,1876.9,537.8,3212.1
6903,SUMMERSIDE,2017,11,29,333,-2.1,7.8,5.3,-999.9,0.5,28,6.1,330,2017-11-29,0,1921.4,728.9,4360.5,1876.9,538.3,3217.4
6904,SUMMERSIDE,2017,11,30,334,-3.9,1.1,3.8,-999.9,0,15.8,4,330,2017-11-30,0,1921.4,728.9,4364.3,1876.9,538.3,3221.2
6905,SUMMERSIDE,2017,12,1,335,0.8,6.3,3.9,-999.9,4.1,18,7.2,330,2017-12-01,0,1921.4,733,4368.2,0,0,0
6906,SUMMERSIDE,2017,12,2,336,0.6,3.8,3,-999.9,0,17.5,6.1,330,2017-12-02,0,1921.4,733,4371.2,0,0,0
6907,SUMMERSIDE,2017,12,3,337,-0.3,1.6,2.3,-999.9,1,7.2,5.9,330,2017-12-03,0,1921.4,734,4373.5,0,0,0
6908,SUMMERSIDE,2017,12,4,338,-0.2,2.1,2.5,-999.9,3.9,21.5,6.3,330,2017-12-04,0,1921.4,737.9,4376,0,0,0
6909,SUMMERSIDE,2017,12,5,339,-1.4,3.7,3.6,-999.9,2.9,12.9,6,330,2017-12-05,0,1921.4,740.8,4379.6,0,0,0
6910,SUMMERSIDE,2017,12,6,340,-2.4,9,5.4,-999.9,4.6,33.1,6.9,330,2017-12-06,0,1921.4,745.4,4385,0,0,0
6911,SUMMERSIDE,2017,12,7,341,-3.3,3.7,4.2,-999.9,0,15.3,4.8,330,2017-12-07,0,1921.4,745.4,4389.2,0,0,0
6912,SUMMERSIDE,2017,12,8,342,-2.4,2.2,3.4,-999.9,0,15.5,4.4,330,2017-12-08,0,1921.4,745.4,4392.6,0,0,0
6913,SUMMERSIDE,2017,12,9,343,-2.3,3.6,3.8,-999.9,5.9,10.7,5.1,330,2017-12-09,0,1921.4,751.3,4396.4,0,0,0
6914,SUMMERSIDE,2017,12,10,344,-2.9,1.8,3.4,-999.9,14.7,22.4,5.6,330,2017-12-10,0,1921.4,766,4399.8,0,0,0
6915,SUMMERSIDE,2017,12,11,345,-7.1,0.2,4.2,-999.9,1.5,16.5,3.9,330,2017-12-11,0,1921.4,767.5,4404,0,0,0
6916,SUMMERSIDE,2017,12,12,346,-8.5,2.3,5.1,-999.9,4,15.3,4.2,330,2017-12-12,0,1921.4,771.5,4409.1,0,0,0
6917,SUMMERSIDE,2017,12,13,347,-5.3,11.5,6.4,-999.9,6.9,29,7.1,330,2017-12-13,0,1921.4,778.4,4415.5,0,0,0
6918,SUMMERSIDE,2017,12,14,348,-11.9,-3.8,4.4,-999.9,0,37.6,2.3,330,2017-12-14,0,1921.4,778.4,4419.9,0,0,0
6919,SUMMERSIDE,2017,12,15,349,-11.8,-5.8,3.8,-999.9,0,30,2,330,2017-12-15,0,1921.4,778.4,4423.7,0,0,0
6920,SUMMERSIDE,2017,12,16,350,-11.3,-6.5,3.4,-999.9,0,18,2.1,330,2017-12-16,0,1921.4,778.4,4427.1,0,0,0
6921,SUMMERSIDE,2017,12,17,351,-11.7,-7.5,3.1,-999.9,0,25.5,2.2,330,2017-12-17,0,1921.4,778.4,4430.2,0,0,0
6922,SUMMERSIDE,2017,12,18,352,-13.2,-4.4,4.5,-999.9,0.4,14.4,2.3,330,2017-12-18,0,1921.4,778.8,4434.7,0,0,0
6923,SUMMERSIDE,2017,12,19,353,-4.6,1,3.6,-999.9,6.4,11.7,5.1,330,2017-12-19,0,1921.4,785.2,4438.3,0,0,0
6924,SUMMERSIDE,2017,12,20,354,-7.7,1.3,4.6,-999.9,0.6,25.8,3.9,330,2017-12-20,0,1921.4,785.8,4442.9,0,0,0
6925,SUMMERSIDE,2017,12,21,355,-10.7,-7.5,2.7,-999.9,0,30.4,2.2,330,2017-12-21,0,1921.4,785.8,4445.6,0,0,0
6926,SUMMERSIDE,2017,12,22,356,-18.1,-7.9,4.9,-999.9,0.2,17.8,1.7,330,2017-12-22,0,1921.4,786,4450.5,0,0,0
6927,SUMMERSIDE,2017,12,23,357,-18.2,5.6,7.5,-999.9,13.3,11.8,3.2,330,2017-12-23,0,1921.4,799.3,4458,0,0,0
6928,SUMMERSIDE,2017,12,24,358,-8.2,6.4,5.9,-999.9,0.2,24.6,4.7,330,2017-12-24,0,1921.4,799.5,4463.9,0,0,0
6929,SUMMERSIDE,2017,12,25,359,-9.1,-0.8,4.4,-999.9,6.7,26,3.7,330,2017-12-25,0,1921.4,806.2,4468.3,0,0,0
6930,SUMMERSIDE,2017,12,26,360,-14,-5.7,4.4,-999.9,0,40.2,2,330,2017-12-26,0,1921.4,806.2,4472.7,0,0,0
6931,SUMMERSIDE,2017,12,27,361,-18.9,-13.9,3.5,-999.9,0,42.4,1,330,2017-12-27,0,1921.4,806.2,4476.2,0,0,0
6932,SUMMERSIDE,2017,12,28,362,-19.1,-10.2,4.6,-999.9,0,26.2,1.5,330,2017-12-28,0,1921.4,806.2,4480.8,0,0,0
6933,SUMMERSIDE,2017,12,29,363,-11.5,-9.4,2.3,-999.9,0,13.8,2.3,330,2017-12-29,0,1921.4,806.2,4483.1,0,0,0
6934,SUMMERSIDE,2017,12,30,364,-17.3,-9.6,4.3,-999.9,0.2,14.8,1.8,330,2017-12-30,0,1921.4,806.4,4487.4,0,0,0
6935,SUMMERSIDE,2017,12,31,365,-18.7,-13,3.8,-999.9,0.2,24.5,1.4,330,2017-12-31,0,1921.4,806.6,4491.2,0,0,0
6936,SUMMERSIDE,2018,1,1,1,-17.2,-12.5,3.4,-999.9,0,15.2,1.6,330,2018-01-01,0,0,0,3.4,0,0,0
6937,SUMMERSIDE,2018,1,2,2,-17.9,-11.6,4,-999.9,0,17.8,1.5,330,2018-01-02,0,0,0,7.4,0,0,0
6938,SUMMERSIDE,2018,1,3,3,-16.3,-5,5.4,-999.9,0,16.8,2,330,2018-01-03,0,0,0,12.8,0,0,0
6939,SUMMERSIDE,2018,1,4,4,-5.7,7.2,5.8,-999.9,5.6,33,5.9,330,2018-01-04,0,0,5.6,18.6,0,0,0
6940,SUMMERSIDE,2018,1,5,5,-16.3,6.7,7.8,-999.9,0,45.9,3.4,330,2018-01-05,0,0,5.6,26.4,0,0,0
6941,SUMMERSIDE,2018,1,6,6,-18.4,-16.1,2.5,-999.9,0.2,41.2,1,330,2018-01-06,0,0,5.8,28.9,0,0,0
6942,SUMMERSIDE,2018,1,7,7,-20.3,-13.1,4.4,-999.9,0,31.4,1,330,2018-01-07,0,0,5.8,33.3,0,0,0
6943,SUMMERSIDE,2018,1,8,8,-13.1,-5.2,4.7,-999.9,3.1,15.5,2.5,330,2018-01-08,0,0,8.9,38,0,0,0
6944,SUMMERSIDE,2018,1,9,9,-8.1,-3,3.8,-999.9,0.5,15.8,3.7,330,2018-01-09,0,0,9.4,41.8,0,0,0
6945,SUMMERSIDE,2018,1,10,10,-12.8,-5.5,4.6,-999.9,0,20.9,2.3,330,2018-01-10,0,0,9.4,46.4,0,0,0
6946,SUMMERSIDE,2018,1,11,11,-7,5,5.9,-999.9,0.2,26.2,5.1,330,2018-01-11,0,0,9.6,52.3,0,0,0
6947,SUMMERSIDE,2018,1,12,12,4.2,11.5,4.6,-999.9,1.1,35.4,9.7,330,2018-01-12,2.85,2.85,10.7,56.9,0,0,0
6948,SUMMERSIDE,2018,1,13,13,-5.6,13.8,7.6,-999.9,9.3,23.5,7.9,330,2018-01-13,0,2.85,20,64.5,0,0,0
6949,SUMMERSIDE,2018,1,14,14,-10.7,-5.3,4.1,-999.9,0,9.1,2.9,330,2018-01-14,0,2.85,20,68.6,0,0,0
6950,SUMMERSIDE,2018,1,15,15,-10,-5.4,3.8,-999.9,0,23.4,2.9,330,2018-01-15,0,2.85,20,72.4,0,0,0
6951,SUMMERSIDE,2018,1,16,16,-9.1,-4,4,-999.9,0.2,20.3,3.4,330,2018-01-16,0,2.85,20.2,76.4,0,0,0
6952,SUMMERSIDE,2018,1,17,17,-8.6,-3.3,4.2,-999.9,9.3,9.9,3.6,330,2018-01-17,0,2.85,29.5,80.6,0,0,0
6953,SUMMERSIDE,2018,1,18,18,-13.8,-2.9,6,-999.9,0.7,11.1,3.1,330,2018-01-18,0,2.85,30.2,86.6,0,0,0
6954,SUMMERSIDE,2018,1,19,19,-18.9,-6.8,6.4,-999.9,0,10.1,2.1,330,2018-01-19,0,2.85,30.2,93,0,0,0
6955,SUMMERSIDE,2018,1,20,20,-10.2,2.6,6.7,-999.9,0.2,27.9,4.1,330,2018-01-20,0,2.85,30.4,99.7,0,0,0
6956,SUMMERSIDE,2018,1,21,21,-10.5,-0.6,5.9,-999.9,0,20.8,2.8,330,2018-01-21,0,2.85,30.4,105.6,0,0,0
6957,SUMMERSIDE,2018,1,22,22,-19.1,-8.6,6.2,-999.9,0,18.2,1.4,330,2018-01-22,0,2.85,30.4,111.8,0,0,0
6958,SUMMERSIDE,2018,1,23,23,-12.3,6.9,8.5,-999.9,12.9,20.6,4.6,330,2018-01-23,0,2.85,43.3,120.3,0,0,0
6959,SUMMERSIDE,2018,1,24,24,-9.1,7.6,8,-999.9,0.2,33.3,4.9,330,2018-01-24,0,2.85,43.5,128.3,0,0,0
6960,SUMMERSIDE,2018,1,25,25,-13.1,-8.5,4.3,-999.9,0,25.4,1.9,330,2018-01-25,0,2.85,43.5,132.6,0,0,0
6961,SUMMERSIDE,2018,1,26,26,-15.3,-8.5,5.2,-999.9,0,16.2,1.8,330,2018-01-26,0,2.85,43.5,137.8,0,0,0
6962,SUMMERSIDE,2018,1,27,27,-14.6,4.2,8.8,-999.9,0,21.9,3.4,330,2018-01-27,0,2.85,43.5,146.6,0,0,0
6963,SUMMERSIDE,2018,1,28,28,-4.1,6,6.6,-999.9,2.3,21.3,5.7,330,2018-01-28,0,2.85,45.8,153.2,0,0,0
6964,SUMMERSIDE,2018,1,29,29,-8.3,-4.1,4.3,-999.9,0,23.9,2.9,330,2018-01-29,0,2.85,45.8,157.5,0,0,0
6965,SUMMERSIDE,2018,1,30,30,-10.3,-5.2,4.8,-999.9,2.8,47,3,330,2018-01-30,0,2.85,48.6,162.3,0,0,0
6966,SUMMERSIDE,2018,1,31,31,-12.6,-8,4.6,-999.9,0.2,33,2.1,330,2018-01-31,0,2.85,48.8,166.9,0,0,0
6967,SUMMERSIDE,2018,2,1,32,-9,2.4,7.4,-999.9,1.7,17.6,4.3,330,2018-02-01,0,2.85,50.5,174.3,0,0,0
6968,SUMMERSIDE,2018,2,2,33,-15.3,2.6,9.4,-999.9,7.1,22.4,3.6,330,2018-02-02,0,2.85,57.6,183.7,0,0,0
6969,SUMMERSIDE,2018,2,3,34,-18.2,-15,4,-999.9,0,25.6,1.2,330,2018-02-03,0,2.85,57.6,187.7,0,0,0
6970,SUMMERSIDE,2018,2,4,35,-16.4,3.4,10.1,-999.9,1.5,29.8,3.3,330,2018-02-04,0,2.85,59.1,197.8,0,0,0
6971,SUMMERSIDE,2018,2,5,36,-7.5,8.3,9.2,-999.9,12.1,31.3,5.7,330,2018-02-05,0,2.85,71.2,207,0,0,0
6972,SUMMERSIDE,2018,2,6,37,-10.6,-4.6,5.7,-999.9,0,17,2.4,330,2018-02-06,0,2.85,71.2,212.7,0,0,0
6973,SUMMERSIDE,2018,2,7,38,-9.5,-1.9,6.5,-999.9,10.4,10.6,3.5,330,2018-02-07,0,2.85,81.6,219.2,0,0,0
6974,SUMMERSIDE,2018,2,8,39,-14,-0.6,8.8,-999.9,0.9,14.2,3.2,330,2018-02-08,0,2.85,82.5,228,0,0,0
6975,SUMMERSIDE,2018,2,9,40,-17,-5.8,8.2,-999.9,0,11.7,2.1,330,2018-02-09,0,2.85,82.5,236.2,0,0,0
6976,SUMMERSIDE,2018,2,10,41,-12.3,1.4,9.2,-999.9,11.9,12,3.8,330,2018-02-10,0,2.85,94.4,245.4,0,0,0
6977,SUMMERSIDE,2018,2,11,42,-5.8,0.6,6.3,-999.9,2.4,21.2,4.8,330,2018-02-11,0,2.85,96.8,251.7,0,0,0
6978,SUMMERSIDE,2018,2,12,43,-8.7,3.2,8.8,-999.9,3.1,23,4.1,330,2018-02-12,0,2.85,99.9,260.5,0,0,0
6979,SUMMERSIDE,2018,2,13,44,-16.2,-8.5,7.2,-999.9,0,21.8,1.4,330,2018-02-13,0,2.85,99.9,267.7,0,0,0
6980,SUMMERSIDE,2018,2,14,45,-11.2,2.5,9.7,-999.9,0,25.3,3.6,330,2018-02-14,0,2.85,99.9,277.4,0,0,0
6981,SUMMERSIDE,2018,2,15,46,-6.3,4.1,8.6,-999.9,0,11.6,4.9,330,2018-02-15,0,2.85,99.9,286,0,0,0
6982,SUMMERSIDE,2018,2,16,47,0.9,5.1,5.5,-999.9,0.6,18.5,5.8,330,2018-02-16,0,2.85,100.5,291.5,0,0,0
6983,SUMMERSIDE,2018,2,17,48,-12.8,-7,6.6,-999.9,0,23.2,1.7,330,2018-02-17,0,2.85,100.5,298.1,0,0,0
6984,SUMMERSIDE,2018,2,18,49,-11,-1.3,8.6,-999.9,0,10.2,3.2,330,2018-02-18,0,2.85,100.5,306.7,0,0,0
6985,SUMMERSIDE,2018,2,19,50,-11.8,2.1,10.5,-999.9,0,17,3.6,330,2018-02-19,0,2.85,100.5,317.2,0,0,0
6986,SUMMERSIDE,2018,2,20,51,-3.2,2,6.5,-999.9,0,19.9,5.4,330,2018-02-20,0,2.85,100.5,323.7,0,0,0
6987,SUMMERSIDE,2018,2,21,52,-3.3,4.5,8.1,-999.9,0,23.8,6.2,330,2018-02-21,0,2.85,100.5,331.8,0,0,0
6988,SUMMERSIDE,2018,2,22,53,-6.6,-4.9,3.8,-999.9,0,7.3,2.8,330,2018-02-22,0,2.85,100.5,335.6,0,0,0
6989,SUMMERSIDE,2018,2,23,54,-10.4,-3.3,7.9,-999.9,0.5,13.4,2.5,330,2018-02-23,0,2.85,101,343.5,0,0,0
6990,SUMMERSIDE,2018,2,24,55,-3.8,2.9,7.8,-999.9,0,22.3,4.6,330,2018-02-24,0,2.85,101,351.3,0,0,0
6991,SUMMERSIDE,2018,2,25,56,-7.3,-3.6,5.9,-999.9,1.8,17.8,2.8,330,2018-02-25,0,2.85,102.8,357.2,0,0,0
